transaction_id,customer_id,transaction_date,online_channel,offline_store,total_online_spend_ngn,total_offline_spend_ngn,preferred_channel,cross_channel_purchases,city
XCH0020623,CUST128352,2/20/2024,Konga,Justrite,285925.48,52720.52,both,3,Aba
XCH0020624,CUST913502,1/23/2024,Konga,Spar,61703.02,51836.3,online,7,Aba
XCH0020625,CUST472299,2/24/2024,Konga,Slot,284790.84,23085.49,both,17,Port Harcourt
XCH0020626,CUST810690,4/18/2024,Jiji,Justrite,339091.42,20679.7,offline,9,Calabar
XCH0020627,CUST106834,2/27/2024,Jumia,Balogun Market,204862.72,40439.8,both,12,Calabar
XCH0020628,CUST671123,4/5/2024,Jumia,Balogun Market,79430.51,89333.97,offline,19,Kaduna
XCH0020629,CUST164130,4/9/2024,Jumia,Mr Price,120116.79,196842.21,online,10,Kano
XCH0020630,CUST226064,7/31/2024,Konga,Justrite,329073.29,146021.1,offline,6,Enugu
XCH0020631,CUST739541,5/4/2024,Jiji,Pointek,13312.59,163048.58,both,1,Port Harcourt
XCH0020632,CUST915160,2/5/2024,Jumia,Shoprite,172654.62,14057.11,offline,15,Lagos
XCH0020633,CUST306815,9/12/2024,Konga,Game,33435.87,174978.09,offline,10,Ibadan
XCH0020634,CUST116714,4/29/2024,Konga,Computer Village,207631.01,46984.6,online,8,Kano
XCH0020635,CUST347164,2/24/2024,Slot,Game,452769.36,171523.86,offline,4,Ibadan
XCH0020636,CUST932207,6/11/2024,Konga,Computer Village,59879.95,162677.84,online,7,Calabar
XCH0020637,CUST964202,3/14/2024,Jumia,Ebeano,481950.8,45421.5,offline,3,Jos
XCH0020638,CUST429265,2/6/2024,Jumia,Pointek,193822.06,96975.6,both,12,Calabar
XCH0020639,CUST487619,6/19/2024,Konga,Spar,374254.28,199069.19,both,12,Abeokuta
XCH0020640,CUST910166,2/21/2024,Jumia,Pointek,483063.53,87198.67,online,15,Port Harcourt
XCH0020641,CUST708919,5/9/2024,Jiji,Slot,485376.84,132711.23,online,18,Warri
XCH0020642,CUST654049,2/24/2024,Konga,Balogun Market,184431.77,66520.71,both,16,Aba
XCH0020643,CUST603048,4/17/2024,Jumia,Slot,418978.7,13938.53,offline,16,Jos
XCH0020644,CUST341301,2/1/2024,Jumia,Spar,77177.3,54489.18,online,16,Lagos
XCH0020645,CUST334181,9/9/2024,Jumia,Shoprite,40556.24,10905.63,offline,20,Enugu
XCH0020646,CUST374550,2/22/2024,Jumia,Justrite,406455.47,157976.3,both,7,Kaduna
XCH0020647,CUST913510,3/2/2024,Spar Online,Ebeano,188870.66,166863.76,offline,18,Benin City
XCH0020648,CUST446440,7/11/2024,Konga,Balogun Market,446266.02,53202.23,both,7,Abeokuta
XCH0020649,CUST688160,10/23/2024,PayPorte,Slot,45686.86,152916.24,offline,16,Port Harcourt
XCH0020650,CUST553706,1/8/2024,Konga,Computer Village,108278.57,144147.25,both,10,Abeokuta
XCH0020651,CUST700046,7/7/2024,Jiji,Computer Village,169433.26,13969.32,offline,9,Port Harcourt
XCH0020652,CUST934449,1/24/2024,Chowdeck,Shoprite,476644.13,186951.58,online,19,Port Harcourt
XCH0020653,CUST753819,2/18/2024,Jiji,Pointek,193982.91,182916.03,offline,4,Ilorin
XCH0020654,CUST421434,8/16/2024,Jumia,Pointek,303403.16,70777.22,offline,11,Lagos
XCH0020655,CUST711294,10/13/2024,Konga,Pointek,171372.09,39908.02,both,1,Abuja
XCH0020656,CUST718055,5/28/2024,Slot,Pointek,365399.08,138299.82,offline,12,Ibadan
XCH0020657,CUST690321,8/29/2024,Jiji,Computer Village,494226.43,104382.27,online,7,Lagos
XCH0020658,CUST881954,5/14/2024,Jiji,Game,163153.56,18680.11,online,16,Abeokuta
XCH0020659,CUST110959,9/10/2024,Konga,Mr Price,60439.97,98738.45,online,17,Abuja
XCH0020660,CUST635291,3/14/2024,Slot,Shoprite,290972.13,64477.06,offline,18,Onitsha
XCH0020661,CUST701139,7/25/2024,Jumia,Pointek,153289.93,124079.23,both,5,Aba
XCH0020662,CUST724266,7/20/2024,Jumia,Justrite,243774.87,167006.05,online,5,Abeokuta
XCH0020663,CUST884381,9/6/2024,Jumia,Spar,206784.51,187872.96,both,18,Warri
XCH0020664,CUST742899,3/15/2024,Jiji,Game,433065.75,154681.58,both,2,Enugu
XCH0020665,CUST541020,5/21/2024,Jumia,Justrite,206541.88,68152.07,online,19,Ibadan
XCH0020666,CUST959846,6/16/2024,Konga,Shoprite,351341.79,104524.92,online,5,Kano
XCH0020667,CUST751777,6/3/2024,Jumia,Game,82349.29,144573.14,both,9,Abeokuta
XCH0020668,CUST552084,6/30/2024,Jumia,Mr Price,268629.03,69758.28,both,9,Calabar
XCH0020669,CUST754781,3/29/2024,Jumia,Ebeano,141606.3,59996.15,offline,9,Onitsha
XCH0020670,CUST694786,5/21/2024,Jumia,Shoprite,249461.98,105011.18,both,20,Kaduna
XCH0020671,CUST968302,2/17/2024,Jiji,Mr Price,128790.38,24576.84,both,15,Aba
XCH0020672,CUST614687,5/13/2024,Jumia,Mr Price,280226.68,22947.49,offline,11,Abeokuta
XCH0020673,CUST954798,2/21/2024,Konga,Spar,168893.94,132254.68,offline,17,Calabar
XCH0020674,CUST739988,7/26/2024,Konga,Pointek,326992.12,6700.35,both,19,Onitsha
XCH0020675,CUST629938,8/31/2024,Jumia,Pointek,277654.18,199888.71,offline,5,Abuja
XCH0020676,CUST207509,10/24/2024,Jiji,Justrite,237799.79,74410.91,online,10,Kaduna
XCH0020677,CUST572647,8/20/2024,Konga,Justrite,166795.55,51823.52,both,12,Benin City
XCH0020678,CUST777737,3/8/2024,Jumia,Computer Village,389894.5,168858.43,online,11,Benin City
XCH0020679,CUST840175,9/6/2024,Jiji,Slot,48724.01,85879.09,offline,7,Abuja
XCH0020680,CUST675159,10/19/2024,Jiji,Spar,353573.41,35568.43,online,17,Kaduna
XCH0020681,CUST691186,3/26/2024,Konga,Ebeano,230905.53,149583.2,online,5,Kano
XCH0020682,CUST339446,10/2/2024,Glovo,Slot,408966.7,152362.97,both,3,Kano
XCH0020683,CUST940054,3/13/2024,Konga,Spar,73805.2,185245.74,both,2,Enugu
XCH0020684,CUST249438,7/8/2024,Konga,Mr Price,437871,85044.53,online,1,Aba
XCH0020685,CUST797591,3/14/2024,Spar Online,Game,59586.59,43983.96,online,1,Port Harcourt
XCH0020686,CUST312492,7/16/2024,Supermart,Computer Village,455447.37,100461.4,both,17,Calabar
XCH0020687,CUST330806,5/30/2024,Glovo,Shoprite,75714.87,68133.43,both,12,Calabar
XCH0020688,CUST812156,3/23/2024,Konga,Slot,338282.31,24022.03,both,9,Lagos
XCH0020689,CUST994586,1/3/2024,Shoprite Online,Game,483954.8,95131.1,both,15,Kano
XCH0020690,CUST444164,10/20/2024,Shoprite Online,Pointek,181387.39,26158.9,online,10,Abeokuta
XCH0020691,CUST843286,7/20/2024,Konga,Mr Price,241055.6,154059.24,online,19,Lagos
XCH0020692,CUST397997,5/7/2024,Jiji,Balogun Market,79373.52,188431,online,7,Warri
XCH0020693,CUST756414,8/22/2024,Slot,Mr Price,257558.35,28596.72,both,12,Lagos
XCH0020694,CUST998196,8/25/2024,PayPorte,Balogun Market,273212.16,142630.9,online,1,Kaduna
XCH0020695,CUST976518,3/23/2024,Jumia,Spar,59223.82,165791.11,offline,9,Ibadan
XCH0020696,CUST690571,1/12/2024,Jiji,Balogun Market,168906.26,101483.01,offline,19,Ibadan
XCH0020697,CUST285151,9/9/2024,Jiji,Justrite,194544.56,109522.59,both,17,Benin City
XCH0020698,CUST954823,7/10/2024,Jumia,Mr Price,467045.4,7646.53,offline,9,Benin City
XCH0020699,CUST624746,6/6/2024,Konga,Balogun Market,201607.97,113521.48,both,2,Onitsha
XCH0020700,CUST238684,4/14/2024,Konga,Justrite,318084.3,6244.32,both,13,Ilorin
XCH0020701,CUST625801,2/1/2024,Glovo,Justrite,24321.64,25309.46,online,1,Enugu
XCH0020702,CUST334151,10/16/2024,Jumia,Shoprite,152562.06,103711.04,online,16,Port Harcourt
XCH0020703,CUST969792,8/26/2024,Jiji,Game,283929.15,166006.97,offline,9,Calabar
XCH0020704,CUST764749,6/21/2024,Jumia,Slot,88823.31,134335.37,online,7,Lagos
XCH0020705,CUST202334,3/17/2024,Konga,Shoprite,328483.11,194974.74,online,16,Abeokuta
XCH0020706,CUST770106,7/13/2024,Jumia,Spar,220863.62,114459.79,offline,2,Benin City
XCH0020707,CUST694413,4/13/2024,Konga,Spar,472010.66,35880.52,offline,19,Jos
XCH0020708,CUST746344,3/24/2024,Jumia,Ebeano,112382.21,38405,online,17,Calabar
XCH0020709,CUST971834,9/8/2024,Jiji,Pointek,313373.88,74184.69,both,1,Benin City
XCH0020710,CUST154303,4/5/2024,Jiji,Shoprite,176129.58,181505.84,both,18,Kano
XCH0020711,CUST862915,8/22/2024,Jiji,Pointek,396390.34,146884.83,online,3,Benin City
XCH0020712,CUST215483,2/12/2024,Jiji,Shoprite,331896.52,161750.4,both,4,Aba
XCH0020713,CUST163154,7/4/2024,Jiji,Shoprite,272750.07,186925.84,offline,14,Ibadan
XCH0020714,CUST292275,10/10/2024,Jumia,Justrite,427511.06,138153.73,online,9,Ilorin
XCH0020715,CUST409729,8/5/2024,Konga,Spar,70098.92,133463.58,offline,14,Calabar
XCH0020716,CUST925307,7/25/2024,Jumia,Balogun Market,80732.39,90578.72,both,7,Ibadan
XCH0020717,CUST429626,5/30/2024,Jiji,Shoprite,209369.76,13421,offline,5,Aba
XCH0020718,CUST507827,7/2/2024,Konga,Shoprite,292072.12,124691.03,offline,16,Calabar
XCH0020719,CUST430016,3/28/2024,Shoprite Online,Game,120239,72112.22,offline,6,Benin City
XCH0020720,CUST126617,5/13/2024,Jumia,Slot,424289.65,28899.34,both,8,Ibadan
XCH0020721,CUST598231,6/13/2024,Jiji,Spar,142495.28,113998.47,online,20,Jos
XCH0020722,CUST662071,3/13/2024,Jumia,Ebeano,445414.51,127500.79,both,16,Enugu
XCH0020723,CUST359847,10/15/2024,Konga,Spar,282752.56,140652.8,offline,10,Warri
XCH0020724,CUST569781,6/2/2024,Slot,Slot,62086.32,90332.19,online,15,Lagos
XCH0020725,CUST595243,8/25/2024,Konga,Computer Village,236705.45,155777.79,offline,17,Kaduna
XCH0020726,CUST368271,3/13/2024,Jumia,Shoprite,146172.05,110924.34,both,13,Ibadan
XCH0020727,CUST496378,9/13/2024,Slot,Computer Village,234107.36,70780.42,both,17,Kaduna
XCH0020728,CUST997989,10/23/2024,Spar Online,Shoprite,140699.91,192181,online,17,Port Harcourt
XCH0020729,CUST526611,5/27/2024,Supermart,Balogun Market,363566.82,91597.07,offline,16,Port Harcourt
XCH0020730,CUST945619,9/17/2024,Konga,Game,306392.31,185102.82,both,13,Enugu
XCH0020731,CUST237210,1/15/2024,Jumia,Justrite,259136.59,89875.24,offline,14,Ilorin
XCH0020732,CUST501827,7/14/2024,Jumia,Slot,435396.1,168273.43,online,16,Benin City
XCH0020733,CUST884072,5/14/2024,Jiji,Balogun Market,235657.98,57464.83,both,7,Benin City
XCH0020734,CUST643618,1/6/2024,Jumia,Mr Price,180401.85,5476.79,both,10,Warri
XCH0020735,CUST723209,4/14/2024,Jumia,Slot,497969.36,71963.69,both,19,Warri
XCH0020736,CUST155836,2/6/2024,Jumia,Shoprite,333990.7,119569.79,offline,3,Warri
XCH0020737,CUST305073,1/26/2024,Glovo,Ebeano,319166.35,146965.01,offline,7,Ilorin
XCH0020738,CUST678559,5/24/2024,Jiji,Pointek,228783.25,10390.62,offline,11,Aba
XCH0020739,CUST401767,4/18/2024,Supermart,Slot,380056.61,28550.92,both,19,Onitsha
XCH0020740,CUST708049,6/24/2024,Jumia,Mr Price,309765.4,142387.23,offline,18,Abeokuta
XCH0020741,CUST613016,10/16/2024,Jumia,Slot,16333.52,175052.09,both,8,Benin City
XCH0020742,CUST515468,10/1/2024,Jiji,Mr Price,244866.29,43229.51,both,12,Ibadan
XCH0020743,CUST474493,9/2/2024,Konga,Spar,313311.52,44849.76,online,12,Aba
XCH0020744,CUST161376,10/19/2024,Jiji,Pointek,134649.13,11020.96,offline,6,Ilorin
XCH0020745,CUST221811,3/15/2024,Konga,Balogun Market,150452.77,44007.16,both,12,Port Harcourt
XCH0020746,CUST303126,10/13/2024,Slot,Pointek,156425.11,88144.73,both,15,Abeokuta
XCH0020747,CUST993779,2/27/2024,Jiji,Computer Village,375230,75997.89,offline,16,Enugu
XCH0020748,CUST536624,2/22/2024,Konga,Computer Village,201389.92,173674.12,online,5,Port Harcourt
XCH0020749,CUST171914,10/9/2024,Jumia,Shoprite,274190.67,198676.44,offline,14,Enugu
XCH0020750,CUST731597,9/1/2024,Spar Online,Shoprite,31245.46,76294.14,online,2,Onitsha
XCH0020751,CUST412324,9/21/2024,Jumia,Ebeano,378822.37,18015.33,offline,6,Ilorin
XCH0020752,CUST370257,8/9/2024,Konga,Slot,442497.22,157581.93,online,6,Ilorin
XCH0020753,CUST405807,3/2/2024,Jiji,Justrite,345981.95,31252.61,offline,18,Warri
XCH0020754,CUST903689,4/13/2024,Konga,Slot,330332.55,89066.91,online,6,Ibadan
XCH0020755,CUST199293,3/5/2024,Jiji,Balogun Market,281654.5,143085.56,offline,12,Kano
XCH0020756,CUST338588,7/24/2024,Jiji,Game,38363.24,58628.97,offline,17,Ibadan
XCH0020757,CUST855907,8/13/2024,Konga,Slot,170400.68,148130.92,online,1,Warri
XCH0020758,CUST357282,10/16/2024,Jumia,Ebeano,239618.8,50036.47,offline,6,Onitsha
XCH0020759,CUST133804,9/20/2024,Shoprite Online,Shoprite,39424.52,135747.29,online,13,Kano
XCH0020760,CUST535883,5/5/2024,Jumia,Ebeano,364227.64,65019.33,offline,18,Ibadan
XCH0020761,CUST893066,8/14/2024,Jumia,Spar,187542.15,163579.81,both,4,Ibadan
XCH0020762,CUST142621,7/3/2024,Konga,Balogun Market,186862.68,6747.02,offline,15,Warri
XCH0020763,CUST209364,1/19/2024,Jiji,Ebeano,211042.02,155962.48,offline,14,Aba
XCH0020764,CUST150793,10/20/2024,Jiji,Spar,473827.57,103042.63,online,20,Lagos
XCH0020765,CUST943362,9/26/2024,Jiji,Computer Village,355804.36,192036.95,offline,3,Abeokuta
XCH0020766,CUST643870,1/17/2024,Jumia,Spar,454876.43,157650.65,both,6,Kano
XCH0020767,CUST636665,5/24/2024,Slot,Pointek,169445.31,64867.79,online,18,Abeokuta
XCH0020768,CUST358428,7/20/2024,Jumia,Computer Village,99241.58,19600.86,online,20,Port Harcourt
XCH0020769,CUST354981,7/1/2024,Jiji,Slot,466161.72,131638.44,both,17,Ilorin
XCH0020770,CUST526486,7/11/2024,Jumia,Spar,351085.04,160648.56,both,15,Onitsha
XCH0020771,CUST364101,3/1/2024,Konga,Spar,104115.57,69734.5,offline,1,Aba
XCH0020772,CUST788792,4/13/2024,Jiji,Balogun Market,71839.55,61763.92,both,15,Aba
XCH0020773,CUST134982,4/18/2024,Jiji,Ebeano,214544.84,96654.48,both,4,Abeokuta
XCH0020774,CUST767328,2/26/2024,Jumia,Game,91765.82,165334.34,offline,12,Abeokuta
XCH0020775,CUST784825,10/15/2024,Shoprite Online,Pointek,177672.17,59730.94,offline,6,Jos
XCH0020776,CUST171401,7/4/2024,Jumia,Ebeano,82110.26,155836.37,offline,13,Lagos
XCH0020777,CUST748858,9/2/2024,Shoprite Online,Justrite,329834.84,188780.26,offline,3,Ibadan
XCH0020778,CUST791562,2/8/2024,Jumia,Pointek,319024.42,142106.91,online,15,Aba
XCH0020779,CUST667334,2/13/2024,Jumia,Justrite,200964.46,148218.68,online,13,Ibadan
XCH0020780,CUST760080,7/3/2024,Jumia,Mr Price,194907.33,99557.58,online,9,Aba
XCH0020781,CUST497555,4/30/2024,PayPorte,Balogun Market,143620.54,15933.88,offline,17,Ibadan
XCH0020782,CUST695711,5/27/2024,Glovo,Ebeano,343154.28,46570.98,both,7,Port Harcourt
XCH0020783,CUST907836,1/17/2024,Jiji,Computer Village,423860.04,125789.96,online,1,Kano
XCH0020784,CUST779642,6/21/2024,Jiji,Spar,462737.5,7097.08,online,11,Abeokuta
XCH0020785,CUST126558,9/22/2024,Slot,Pointek,78607.83,55790.59,online,16,Abuja
XCH0020786,CUST496012,1/20/2024,Jumia,Shoprite,232660.66,118358.3,offline,6,Jos
XCH0020787,CUST284276,9/6/2024,Konga,Pointek,202495.77,129437.11,offline,19,Calabar
XCH0020788,CUST924014,10/21/2024,Konga,Slot,311058.1,111081.04,online,4,Aba
XCH0020789,CUST510817,4/13/2024,Supermart,Slot,364478.87,75522.38,offline,19,Onitsha
XCH0020790,CUST207701,4/23/2024,Konga,Spar,342687.61,108516.96,both,2,Abeokuta
XCH0020791,CUST729632,6/24/2024,Konga,Slot,203105.19,80656.88,online,18,Lagos
XCH0020792,CUST600475,10/9/2024,Konga,Computer Village,284398.69,152004.98,online,19,Enugu
XCH0020793,CUST895407,4/21/2024,Konga,Spar,235164.21,23863.96,online,19,Ilorin
XCH0020794,CUST200817,10/20/2024,Jiji,Game,376405.95,54833.79,online,7,Calabar
XCH0020795,CUST773868,3/16/2024,Jumia,Spar,73440.17,33333.28,online,19,Kaduna
XCH0020796,CUST463403,1/26/2024,Konga,Spar,300868.9,66161.07,offline,11,Abuja
XCH0020797,CUST175961,7/31/2024,Jumia,Justrite,377715.23,49121.78,online,17,Kaduna
XCH0020798,CUST693746,9/6/2024,Jumia,Ebeano,487371.55,168033.64,online,9,Abuja
XCH0020799,CUST622446,5/31/2024,Slot,Mr Price,462204.58,10673.23,both,17,Ibadan
XCH0020800,CUST641081,1/1/2024,Jumia,Computer Village,189191.12,133326.42,both,3,Ibadan
XCH0020801,CUST536427,10/1/2024,Jumia,Mr Price,418007.46,117387.68,offline,8,Calabar
XCH0020802,CUST328669,8/22/2024,Jiji,Shoprite,472783.13,99194.8,both,2,Lagos
XCH0020803,CUST233867,10/24/2024,PayPorte,Ebeano,415448.28,69867.64,offline,16,Jos
XCH0020804,CUST677541,1/15/2024,Jiji,Ebeano,89327.45,51308.88,both,3,Abeokuta
XCH0020805,CUST504698,9/17/2024,Jumia,Balogun Market,240292.39,83507.84,online,1,Ilorin
XCH0020806,CUST109218,8/31/2024,Konga,Computer Village,209415.95,12847.01,offline,1,Lagos
XCH0020807,CUST914397,4/3/2024,Jiji,Game,165081.51,36973.26,offline,18,Benin City
XCH0020808,CUST910813,2/8/2024,Supermart,Slot,241586.82,189525.52,offline,5,Lagos
XCH0020809,CUST303635,3/31/2024,Konga,Spar,100221.78,182375.51,online,6,Port Harcourt
XCH0020810,CUST399813,4/19/2024,Jumia,Justrite,442564.41,77658.43,both,5,Lagos
XCH0020811,CUST534865,2/26/2024,Jumia,Ebeano,421768.24,13734.15,both,12,Kano
XCH0020812,CUST400300,5/23/2024,Konga,Game,152840.96,120004.86,offline,20,Abuja
XCH0020813,CUST281575,2/8/2024,Konga,Balogun Market,322187.26,21935.69,both,5,Kaduna
XCH0020814,CUST535502,10/14/2024,Konga,Slot,276806.23,195439.08,both,6,Aba
XCH0020815,CUST776676,7/2/2024,Jumia,Mr Price,29191,129366.59,online,5,Warri
XCH0020816,CUST379313,4/26/2024,Jumia,Spar,152767.54,199363.55,both,11,Onitsha
XCH0020817,CUST460072,8/24/2024,Chowdeck,Game,199017.73,152416.16,online,15,Ibadan
XCH0020818,CUST440602,9/30/2024,Jiji,Ebeano,357548.49,17182.68,both,5,Warri
XCH0020819,CUST763020,3/8/2024,Konga,Justrite,198456.26,36380.29,both,10,Abeokuta
XCH0020820,CUST988029,1/31/2024,Konga,Balogun Market,15752.85,75328.76,offline,19,Port Harcourt
XCH0020821,CUST950191,1/17/2024,Jumia,Ebeano,133486.1,73148.51,offline,7,Warri
XCH0020822,CUST661724,6/23/2024,Jiji,Ebeano,355768.62,65891.18,offline,5,Abeokuta
XCH0020823,CUST212030,6/26/2024,Jiji,Pointek,98604.77,67524.18,online,5,Enugu
XCH0020824,CUST325047,4/30/2024,Jumia,Shoprite,89159.03,113347.21,offline,17,Lagos
XCH0020825,CUST445323,3/25/2024,Jumia,Ebeano,427942.48,116618.64,offline,12,Aba
XCH0020826,CUST310681,7/22/2024,Jumia,Computer Village,270578.2,44076.05,online,13,Kaduna
XCH0020827,CUST931373,6/18/2024,Konga,Balogun Market,362920.07,13264.65,online,3,Warri
XCH0020828,CUST200187,5/28/2024,Jiji,Slot,89740.74,177065.39,offline,14,Onitsha
XCH0020829,CUST578957,6/17/2024,Konga,Mr Price,240519.67,51577.15,both,16,Kaduna
XCH0020830,CUST272549,5/26/2024,Konga,Shoprite,418229.47,75419.2,online,7,Ibadan
XCH0020831,CUST244025,6/18/2024,Supermart,Game,417670.39,170880.12,offline,15,Kano
XCH0020832,CUST549292,7/18/2024,Jumia,Slot,455397.75,36494.12,online,3,Kaduna
XCH0020833,CUST540156,4/29/2024,Konga,Mr Price,116335.12,79049.59,offline,19,Kano
XCH0020834,CUST639939,5/14/2024,Spar Online,Mr Price,125364.53,157920.82,offline,15,Kaduna
XCH0020835,CUST389347,10/13/2024,Slot,Spar,210217.24,41010.39,online,2,Warri
XCH0020836,CUST437413,4/17/2024,Jumia,Spar,235583.86,162989.2,both,15,Jos
XCH0020837,CUST867594,1/3/2024,Jumia,Shoprite,99578.99,52281.77,online,16,Lagos
XCH0020838,CUST324729,5/6/2024,Jumia,Justrite,479993.32,117335.66,offline,1,Jos
XCH0020839,CUST707601,1/7/2024,Slot,Shoprite,352195.49,62159.96,online,9,Abeokuta
XCH0020840,CUST629574,5/27/2024,Jumia,Ebeano,418465.87,182639.76,both,12,Onitsha
XCH0020841,CUST363319,1/9/2024,Jiji,Mr Price,414641.8,52957.67,offline,20,Calabar
XCH0020842,CUST144582,4/17/2024,Konga,Computer Village,298436.74,136830.27,both,3,Calabar
XCH0020843,CUST585220,1/21/2024,PayPorte,Pointek,65955.04,7587.03,online,8,Kano
XCH0020844,CUST311971,4/23/2024,Konga,Mr Price,47329.95,97698.84,online,7,Port Harcourt
XCH0020845,CUST517721,9/2/2024,Jumia,Game,169875.51,108033.58,both,5,Enugu
XCH0020846,CUST514074,3/31/2024,Konga,Shoprite,21723.98,185409.89,offline,18,Kano
XCH0020847,CUST692883,2/2/2024,Jumia,Mr Price,21471.62,135667.93,both,16,Jos
XCH0020848,CUST819146,4/5/2024,Jiji,Ebeano,183120.9,60204.32,online,11,Ibadan
XCH0020849,CUST647032,8/1/2024,Jiji,Slot,491793.88,7229.93,offline,6,Ilorin
XCH0020850,CUST249715,7/15/2024,Jiji,Ebeano,407285.96,131878.07,online,11,Calabar
XCH0020851,CUST153511,9/2/2024,Konga,Ebeano,422278.59,139466.74,online,8,Port Harcourt
XCH0020852,CUST172400,7/8/2024,Konga,Game,123988.73,179696.64,online,8,Kaduna
XCH0020853,CUST376336,8/21/2024,Konga,Mr Price,90877.13,48606.12,both,2,Abuja
XCH0020854,CUST472944,6/3/2024,Jiji,Shoprite,162834.7,64634.9,offline,10,Kaduna
XCH0020855,CUST967408,5/5/2024,Konga,Shoprite,480569.49,61016.76,both,16,Kaduna
XCH0020856,CUST952376,9/26/2024,Jiji,Shoprite,347691.26,108192.15,online,9,Benin City
XCH0020857,CUST794834,10/2/2024,Jumia,Game,241805.16,121114.83,offline,4,Lagos
XCH0020858,CUST915431,2/6/2024,Jumia,Spar,257077.29,50362.02,both,9,Calabar
XCH0020859,CUST733366,8/31/2024,Shoprite Online,Spar,323510.09,24796.93,online,2,Ilorin
XCH0020860,CUST730762,8/13/2024,Jiji,Game,277066.38,112301.91,both,3,Ibadan
XCH0020861,CUST969557,1/10/2024,Jiji,Ebeano,426922.29,154796.32,both,9,Ibadan
XCH0020862,CUST724741,6/9/2024,Jumia,Ebeano,428315.06,57120.3,offline,15,Enugu
XCH0020863,CUST934129,1/3/2024,Konga,Pointek,471689.54,136406.5,online,11,Abuja
XCH0020864,CUST835102,3/18/2024,Jumia,Justrite,41993.24,157904.16,both,20,Enugu
XCH0020865,CUST913942,1/3/2024,Jumia,Pointek,245965.4,183193.66,online,6,Kano
XCH0020866,CUST982949,4/7/2024,Konga,Justrite,361214.6,142653.26,both,2,Onitsha
XCH0020867,CUST527317,4/14/2024,Jiji,Spar,339435.03,126428.72,offline,20,Kano
XCH0020868,CUST519834,10/7/2024,Jiji,Shoprite,290587.74,116577.71,both,4,Kaduna
XCH0020869,CUST989786,1/5/2024,Jumia,Slot,233882.4,96176.58,both,13,Port Harcourt
XCH0020870,CUST282165,8/19/2024,Jumia,Balogun Market,225465.46,140566.16,both,12,Port Harcourt
XCH0020871,CUST564432,7/11/2024,Konga,Slot,246777.07,81689.91,online,15,Port Harcourt
XCH0020872,CUST202862,8/19/2024,Jiji,Slot,258315.23,179690.35,online,16,Ilorin
XCH0020873,CUST347261,10/19/2024,Jumia,Balogun Market,52011.21,64172.57,online,4,Abuja
XCH0020874,CUST234524,9/22/2024,Slot,Shoprite,129280.41,94659.61,both,14,Abuja
XCH0020875,CUST307334,10/8/2024,Jumia,Shoprite,132994.63,135290.57,online,2,Port Harcourt
XCH0020876,CUST849770,6/17/2024,Jumia,Pointek,462022.36,150568.23,both,17,Warri
XCH0020877,CUST189707,6/8/2024,Slot,Balogun Market,231611.33,13539.91,both,15,Ilorin
XCH0020878,CUST106999,10/10/2024,Konga,Justrite,42681.6,198683.27,both,10,Enugu
XCH0020879,CUST648515,8/7/2024,Shoprite Online,Shoprite,441017.96,174834.18,offline,1,Warri
XCH0020880,CUST997103,8/19/2024,Jiji,Ebeano,169674.24,67285.15,offline,3,Port Harcourt
XCH0020881,CUST549749,4/8/2024,Jumia,Shoprite,293055.24,160400.33,both,15,Lagos
XCH0020882,CUST256418,7/12/2024,Jiji,Balogun Market,230924.21,55663.17,online,3,Enugu
XCH0020883,CUST887118,1/28/2024,Jumia,Mr Price,390936.39,49395.8,both,6,Abeokuta
XCH0020884,CUST730541,6/19/2024,Konga,Spar,256620.52,173843.39,online,2,Onitsha
XCH0020885,CUST405993,9/4/2024,Jumia,Shoprite,450426.7,102150.29,both,15,Kaduna
XCH0020886,CUST342276,3/16/2024,Shoprite Online,Balogun Market,139925.82,25521.07,both,11,Ibadan
XCH0020887,CUST522871,9/24/2024,Jumia,Pointek,343089.97,177204.51,both,6,Benin City
XCH0020888,CUST632118,3/2/2024,Konga,Justrite,113429.19,154380.71,online,16,Calabar
XCH0020889,CUST366564,5/28/2024,Jumia,Mr Price,460816.25,164719.92,online,5,Benin City
